account_id,expected_bill_usd,actual_bill_usd,underbilled_flag,assigned_rep_id,applied_discount_pct,discount_ceiling_pct,discount_violation_flag
d51f5e5a-3553-41ca-91a0-d9ed9b72f388,2169.89,1856.64,True,REP-240,4.69,8.54,False
241f889e-edc3-4471-b087-edad4d4f7427,689.23,689.23,False,REP-025,26.13,7.02,True
568ffa98-6f10-4137-8630-f2167c64a0bb,1636.33,1268.81,True,REP-152,6.73,12.62,False
1775d70b-5973-4a88-bf0b-4d319b618dae,2698.83,2698.83,False,REP-888,14.01,14.18,False
488e8031-98bf-45b4-962f-90cdcee158ce,492.75,492.75,False,REP-298,11.88,26.88,False
772124ed-c679-429a-99e1-36dcb62c2327,2019.19,2019.19,False,REP-569,36.9,13.58,True
0ae9d037-6fb1-4abe-9857-e742dc34ef37,2808.76,2808.76,False,REP-295,18.51,12.84,True
4e0534d8-ab0b-4d88-a00f-818da6832807,759.7,759.7,False,REP-892,6.89,25.19,False
26d1d62b-9019-4cf7-81e7-0f2980a705bd,2173.74,2173.74,False,REP-824,5.24,28.36,False
bec69d77-6f7f-4c4a-901d-8de4b490675f,2030.29,2030.29,False,REP-579,34.52,26.48,True
bc4a6999-28fe-44e8-a324-92131ceaa02b,371.63,371.63,False,REP-111,13.02,15.5,False
c7b4eb2f-5929-4da3-b241-7c19077c03a0,575.35,575.35,False,REP-401,34.39,8.57,True
214613c1-fafc-4c11-b06a-e9460dabb42d,1545.57,1545.57,False,REP-036,33.91,5.65,True
7d6f4c69-836e-469b-aa71-f01dc8da9548,2831.41,2831.41,False,REP-944,17.75,13.7,True
28b3f20a-d99a-4ea1-88c1-cc3fca683fec,1001.01,1001.01,False,REP-347,8.27,23.95,False
7a84fee8-979f-4ec3-aa0b-421d64979367,4446.08,4446.08,False,REP-672,23.52,7.94,True
67c6e9ee-5cd8-4f8b-ae69-33cc0afc110b,5303.74,5303.74,False,REP-813,4.82,8.01,False
20e32a98-1ac5-4f96-90b4-8bb23fe37944,769.39,536.95,True,REP-982,13.25,10.57,True
7442772b-48ef-4f2d-b2a6-f2ee026a38c2,2217.63,1963.47,True,REP-335,35.02,13.28,True
4dd9e452-dfc3-4ea9-b8e0-43eb3c5efaa1,4031.81,4031.81,False,REP-427,18.26,14.16,True
1a6c4c9c-4ce1-43bf-b08e-d2dc128aa6cb,929.59,929.59,False,REP-716,31.94,28.58,True
35152538-8953-4a24-b1d9-d77d5eb97612,4896.61,3702.57,True,REP-927,39.85,17.72,True
190cae97-38ee-4de3-ba12-118927a09ae7,1528.09,1528.09,False,REP-770,37.62,24.92,True
298ceae9-80c1-4fa9-92aa-e689475d524c,552.9,552.9,False,REP-516,3.41,6.59,False
55d7622b-c9fc-48af-bbc2-665f1b50125b,2530.28,2530.28,False,REP-065,26.65,17.82,True
14f629fe-dddc-428a-b136-0b3bcc9d0f99,660.61,660.61,False,REP-066,11.63,15.02,False
eaef0a0f-0921-4aaa-b0af-f1891730712c,449.16,449.16,False,REP-920,18.58,20.29,False
d29d9212-d040-448a-96f9-c66c3e2bf62b,1864.78,1864.78,False,REP-782,39.01,17.52,True
5470c598-4ce9-4ed7-be90-54c24bbe2c20,2743.14,2743.14,False,REP-362,31.55,10.48,True
35ef53c1-4e0a-4321-a083-8bbdd30e3101,601.33,601.33,False,REP-426,11.02,5.78,True
09b5d31e-46ae-4c11-ab1e-251b572079db,1719.32,1516.3,True,REP-638,27.23,19.85,True
53950ae1-e60e-470d-ba0a-ac8c84832af7,1733.8,1733.8,False,REP-704,27.68,15.02,True
8d3bc7e6-c997-477d-8e4b-195bd545529f,4014.45,3254.61,True,REP-722,35.99,27.51,True
778f1f4a-96af-4b53-8825-760c28867fc6,2081.07,2081.07,False,REP-115,5.57,7.6,False
2a6d9d82-f6f5-4860-aee2-65a71b9ead24,2206.59,2206.59,False,REP-255,32.78,26.94,True
0b345a65-235f-4626-a593-6fb509714076,1438.01,1438.01,False,REP-444,5.87,20.91,False
f0c52366-93a6-44b1-a338-15e6f6c5a1f6,1486.83,1486.83,False,REP-985,35.28,11.71,True
8fce4ea7-4471-40f2-a3c0-b46115c44b85,1091.87,1091.87,False,REP-907,31.55,18.36,True
9db53117-cd21-4b84-ae7e-7a1abe813059,1905.7,1905.7,False,REP-611,29.22,28.99,True
b1e2bc3d-24d9-4855-9d56-4a9259d458e3,3116.34,3116.34,False,REP-505,0.88,7.33,False
f030084f-643f-4478-8a91-1b9bef7b9804,1887.2,1887.2,False,REP-128,20.66,22.79,False
1d903b91-d2ec-4638-84df-e9cfc1826bf4,825.52,825.52,False,REP-666,1.3,27.02,False
f918e62b-8240-4418-bf7a-17d54fa631bb,3524.8,3524.8,False,REP-878,3.62,19.46,False
bbf64ba5-9a89-4428-a205-9892310f1c27,1447.71,1447.71,False,REP-907,30.89,20.14,True
ee28ca09-1fe4-464b-b444-cd45ce6ade6e,314.21,314.21,False,REP-098,12.68,11.33,True
98cc05c3-e4cb-4f7f-a488-43d1ffeafc0b,2517.09,2517.09,False,REP-188,36.99,15.25,True
156890a7-5e2c-42a7-8e55-556e78091963,491.67,491.67,False,REP-826,18.71,20.59,False
af6ef059-3b7d-4865-b17b-0fee56718ce6,585.32,585.32,False,REP-704,12.59,16.92,False
76d706ce-158f-4358-899d-8c34b325c65c,3764.49,3764.49,False,REP-599,32.53,21.13,True
9509efed-3a1e-4069-b779-c99d9a5302a3,1783.53,1783.53,False,REP-389,17.9,24.47,False
8558642c-c18a-4848-8a05-3a99be34b1ae,2873.36,2873.36,False,REP-570,16.02,10.42,True
e5125318-ed7c-418b-a48f-53a4bd438483,1066.83,1066.83,False,REP-909,15.87,23.29,False
f263ddef-273a-42cc-8789-4429fe318a67,3847.59,3847.59,False,REP-538,6.28,21.33,False
8cb9956d-90a9-4f82-bf37-a7d4e94d882b,3289.96,3289.96,False,REP-237,6.04,21.85,False
492bd21f-a62f-4e2d-bfe8-8de5d3e2b7f5,2967.55,2967.55,False,REP-545,33.73,27.96,True
6e1d031a-8e88-4394-b3e6-598070e85883,5787.61,5787.61,False,REP-383,20.0,9.59,True
8b60e9a5-d5fb-4772-90f5-51c1d4ebd138,2939.84,2939.84,False,REP-108,24.27,22.55,True
ed2b3830-56bb-4543-8668-141bda9b1673,1166.13,1166.13,False,REP-149,35.5,11.12,True
ce4826d4-b250-41fc-b43c-c077712f3df0,4931.74,4931.74,False,REP-260,16.1,26.71,False
5eda5d50-0a6b-4558-8b60-2610da1441f6,2868.33,2868.33,False,REP-362,23.39,10.07,True
fafb154e-db89-46f2-8a2a-042b8fb5e49c,686.5,686.5,False,REP-505,32.1,24.4,True
2f6aaa47-1eb4-4624-ba69-546c6355e196,2636.95,2636.95,False,REP-781,23.96,23.57,True
1d1cbb38-2ee8-4ebe-918b-2cbefdb495ac,655.83,655.83,False,REP-569,22.53,18.04,True
7f30e4a9-b54b-4538-b80f-916a23f2d0c2,1512.45,1512.45,False,REP-243,26.77,7.39,True
3d8034ad-3713-46a4-b8ee-eadcf53d803e,1765.77,1765.77,False,REP-615,34.96,12.8,True
d4675a09-22c4-4075-bef1-1ea5d544d8e8,574.46,574.46,False,REP-009,25.27,9.42,True
eca2ae0e-5f33-4536-a437-2d6cc441dd6d,1336.55,1336.55,False,REP-737,1.83,11.89,False
5010d81a-fc91-4662-8fe9-a92a21850e6a,2476.19,2476.19,False,REP-409,0.09,22.41,False
0d4f1dab-53a6-4736-a789-51afc7e86820,3499.84,3499.84,False,REP-483,4.88,7.38,False
93de3a07-8db8-443a-85ad-35f7d1f978dc,3066.99,3066.99,False,REP-572,10.07,27.71,False
923bf813-9cbd-4b9e-b074-03f7f5a4c586,4577.65,4577.65,False,REP-111,15.67,5.98,True
34823941-d0e1-48bd-8a91-31a049b0fb18,1599.26,1599.26,False,REP-393,32.48,8.75,True
6f2fe66b-d70f-4b5c-b2d1-656caf7af92a,176.79,176.79,False,REP-057,10.25,22.03,False
59c874b0-37d1-4db3-bd83-06c9bfdf3d48,2493.17,2493.17,False,REP-197,2.13,29.38,False
ec17e150-350d-4bce-aa72-a23d6c2ef133,1197.34,1197.34,False,REP-479,29.65,5.21,True
136b9426-12c3-456f-9fa7-99e9aebfeaf0,2583.61,2583.61,False,REP-450,26.97,29.1,False
05ed04d2-5d40-4633-a7ec-3a11a827a3b3,5001.21,5001.21,False,REP-335,7.25,24.91,False
10e1ce8d-1302-4bc9-b882-c16b05ddbdb0,1076.12,1076.12,False,REP-120,33.16,26.82,True
ec1f2643-9911-4e0a-afca-3ed2d87c0f4b,3827.12,3827.12,False,REP-568,19.59,12.83,True
b71f4577-7a95-48e1-a09e-2f35855de7f9,3490.61,3490.61,False,REP-887,12.53,8.69,True
bbfccaa3-ed40-485c-8118-63644864d579,1845.35,1845.35,False,REP-909,1.31,27.41,False
9b5a6761-8d8e-42dd-9a3c-a0ceb0910de8,258.98,180.54,True,REP-466,8.65,18.71,False
5000db15-8ce9-4e4a-a98e-407fa8eeca48,1263.04,1263.04,False,REP-247,23.52,10.27,True
d745aa4f-0848-4df5-9d22-c74135c67350,1786.15,1786.15,False,REP-046,38.33,15.98,True
22c45431-edf3-4510-acca-2ad36c33aea3,2153.35,2153.35,False,REP-346,21.19,26.33,False
90709f5f-43b7-4063-88ba-8cb0ce6d543b,1900.38,1900.38,False,REP-533,4.08,9.05,False
b294ae85-c6e8-41bf-af2a-f381a45eead0,1990.05,1990.05,False,REP-548,33.55,10.8,True
c2374e7a-4d39-48a9-943a-ba9c7456d1e1,5684.49,5684.49,False,REP-098,5.24,8.58,False
9c5e0095-1290-4db5-a82a-b08451b8b8c8,3679.11,3679.11,False,REP-157,2.75,20.6,False
45952a0c-d2d4-4476-890c-1ff0859b51d2,547.12,547.12,False,REP-169,23.3,22.66,True
8fb2b54b-4a20-4a1f-90bf-ea1a048d53a9,1002.04,1002.04,False,REP-887,8.42,20.64,False
cb7041c0-3116-43db-b153-c05458d1f556,1323.69,1323.69,False,REP-793,16.81,13.91,True
dceb9dfb-da03-4f96-b118-ef141779e320,459.73,459.73,False,REP-682,5.67,18.64,False
a601ba06-6116-49b2-a042-f115457ff6cd,1313.0,1313.0,False,REP-131,13.75,25.79,False
852783c9-612d-41e7-a1f5-9eaad4d0b01d,1684.16,1684.16,False,REP-090,21.4,16.46,True
344f9b25-4af8-4c08-bc72-58d6a0681571,1490.38,1490.38,False,REP-693,9.29,5.13,True
0a62b215-d95b-4a22-b7ab-be02bbac7b6c,1049.99,1049.99,False,REP-098,37.92,11.86,True
838abdd5-4d16-435c-a814-595328da1e37,3769.03,3769.03,False,REP-907,20.54,21.5,False
5cc680ab-2003-4c99-94e9-47bf85864d65,1819.96,1819.96,False,REP-794,39.42,23.9,True
af472086-0a19-4782-a5c6-38b667802265,1055.83,1055.83,False,REP-275,25.81,6.87,True
74a3e83e-a0ac-44c8-a347-899bbc2fa9d9,2265.77,2265.77,False,REP-451,5.24,6.26,False
98a56d2a-8347-4af7-92d1-2fc62db525a3,3051.12,3051.12,False,REP-171,3.71,24.91,False
faad1683-2d81-48d3-9d65-f95b024a911b,341.88,341.88,False,REP-523,4.4,16.28,False
9d85e64c-a5c9-491c-b75e-fb813382fd95,2350.84,2350.84,False,REP-033,20.49,28.16,False
8f577092-8e43-4a02-8433-248d27161697,1686.3,1686.3,False,REP-013,18.94,7.41,True
e9083530-9131-4e8f-855f-24d1195bb1c6,1548.68,1082.78,True,REP-108,6.58,29.0,False
89f25507-c064-466b-ae16-50bc77d2d8cd,2645.08,2645.08,False,REP-796,35.3,12.57,True
3c07aac5-a46e-4280-8f75-822985650578,1597.77,1046.13,True,REP-291,2.44,10.48,False
d51cb5f8-3e12-45fc-b7a4-626b6d84338a,1865.7,1865.7,False,REP-946,2.91,27.49,False
0cc4827a-65bc-47cc-baa7-163a1a12bd15,549.53,493.86,True,REP-430,19.29,27.53,False
09c298ff-8985-44ff-b761-b9669a14ee46,387.83,387.83,False,REP-768,6.2,5.37,True
b0d4b1d4-b8fb-4666-8c19-768672accd78,1118.12,1118.12,False,REP-414,12.17,14.16,False
72268cce-ba3d-47a9-9bfa-a34abbd6ae8b,537.04,537.04,False,REP-013,13.93,18.63,False
65629fff-fcba-47a6-a54c-0a621bff71b2,2989.53,2989.53,False,REP-367,4.66,24.02,False
309ef223-1dae-40fd-9aa8-8f5ffce59c07,1603.38,1603.38,False,REP-808,16.99,23.77,False
f4a63973-f853-46f9-8a40-a252843e91cb,3274.21,3274.21,False,REP-621,7.16,20.7,False
40c03de9-9b74-4aa3-b68d-2c02b6bbca29,1652.38,1652.38,False,REP-207,29.59,22.9,True
6bb967ae-6677-4793-8bc9-41a561c65c0e,2947.22,2947.22,False,REP-054,12.98,10.77,True
94b6b3ac-e91f-41b2-ad35-cb035fca71b1,2669.44,2313.11,True,REP-208,11.83,14.32,False
7d56492f-6203-463a-bd78-e0febeee1466,190.36,139.43,True,REP-752,27.54,25.42,True
2fa97922-be95-43b0-a2e7-505f6cf5dcce,2596.73,2596.73,False,REP-360,26.9,22.84,True
4358c321-8dc0-4de6-a383-7b0d8c36cb65,965.48,965.48,False,REP-352,34.03,14.1,True
83eea14f-43de-4de5-9fd9-4e886598a692,2297.05,2297.05,False,REP-223,13.5,27.86,False
4be5dd12-dc56-4fca-89ec-6aa9dfc77448,1770.69,1770.69,False,REP-857,32.92,23.12,True
a0fa6a45-a008-49d6-b744-f3ec68479253,1133.59,1133.59,False,REP-019,19.29,25.66,False
dbbcba74-8538-425f-9422-eebb7a483180,3957.53,3957.53,False,REP-199,36.35,16.73,True
0d5d173c-9e50-4f1b-b2fb-295f2a75c0fa,2717.39,2717.39,False,REP-104,30.26,29.21,True
9394c025-ad22-43c2-a3ae-04ebe1c59b4e,2738.97,2738.97,False,REP-415,14.69,21.84,False
8fa1afdc-a86e-40dd-a55e-ac9ba211edfd,3353.28,3353.28,False,REP-753,3.69,27.63,False
9ff1a70e-6406-4316-b15b-d77a760c0480,1895.96,1895.96,False,REP-288,29.04,5.96,True
1b72d25d-d2d2-4771-93f6-f02765eb4610,851.46,662.24,True,REP-069,29.85,12.69,True
0ed4b869-7ebd-4c99-a564-1f0afe43b1b7,1600.67,1600.67,False,REP-543,9.34,27.1,False
e75173fa-f09f-43f1-ba0f-44e1dff2fb1c,270.81,212.61,True,REP-511,29.8,8.8,True
018e15f2-7ced-4284-853b-e582073a91cf,495.67,495.67,False,REP-460,6.26,8.08,False
49d5d1a9-b627-4ec7-91a6-0402ef3f96d5,1583.52,1583.52,False,REP-333,11.62,25.27,False
04b2db47-fd72-4fe0-840f-96dfc93dc699,1506.39,1506.39,False,REP-763,11.89,12.2,False
8f8c5ecf-b31b-460d-ba96-5fb9e302fbfa,3655.11,2437.05,True,REP-394,22.62,26.59,False
2fb88ec8-50b9-45cb-b2b8-11d3886ae383,4507.47,4507.47,False,REP-860,11.82,16.64,False
f74089b4-b013-4db5-91ee-fd42d2cbc5a3,2685.35,2685.35,False,REP-822,4.45,24.63,False
16776c7b-4aca-4c0c-bdb6-a67ce5c6c746,2242.22,1681.25,True,REP-080,30.74,25.01,True
086e9a62-816f-4332-9867-17d15d98c983,576.41,576.41,False,REP-243,35.61,27.46,True
7a708be7-b325-4f3c-ab2f-7f648a26753f,3736.17,3736.17,False,REP-927,10.31,15.95,False
141051b3-b8b8-43f3-b919-f6930ba8ab70,2544.32,2544.32,False,REP-163,35.48,15.42,True
69b2563d-3a60-4891-873f-63efd76de7ed,2433.16,2433.16,False,REP-968,2.26,9.67,False
421f1e82-39a4-4f9b-abb5-6f83f00adfcf,758.71,521.97,True,REP-674,24.52,23.01,True
bf672972-d0a1-4fae-b932-66de8f216925,2481.43,2481.43,False,REP-851,36.52,13.74,True
9ef4e2c1-399b-4fe4-a660-955d3bb500ae,2223.63,2223.63,False,REP-866,2.11,10.29,False
f35e38fe-0e55-40cd-8316-fd6b3016bcca,1534.46,1257.16,True,REP-612,18.76,7.33,True
fd3c8654-0fa2-45ce-aa8e-103680fa40b1,1731.49,1731.49,False,REP-470,32.14,8.51,True
b65f8758-b764-4ae4-a198-78177dc9fdbe,2701.51,2701.51,False,REP-276,17.03,18.3,False
1bd25679-290f-4dad-ac71-a975b2b906b5,1917.31,1917.31,False,REP-027,37.51,16.18,True
f09f8f00-3fd1-481e-8318-8620c7c175b6,3287.07,3287.07,False,REP-182,39.66,29.89,True
fd0968af-3488-47ba-9f9e-4d9ecffe0e1c,4674.05,4674.05,False,REP-139,33.3,25.41,True
626e8d68-8f25-4c5e-b42d-b9f26b5bc121,4119.4,4119.4,False,REP-280,13.87,7.31,True
f9cd14e6-12cc-47c9-892d-8385c1bc2eb3,3158.18,2588.27,True,REP-368,10.09,20.28,False
96d0e1fe-c39b-46d6-976b-e78a72b29a51,2053.24,1759.47,True,REP-881,3.85,27.88,False
f609368c-caac-4916-928d-ec8652c03dab,5256.9,3580.95,True,REP-006,15.48,16.49,False
21482012-9342-499f-a0ab-c1629a04199f,2633.03,2633.03,False,REP-889,20.48,21.76,False
ee0f7100-67f4-48fe-981b-46d2b4c00e4e,1447.56,1447.56,False,REP-694,33.15,18.81,True
2c638655-6026-492c-b8b6-d616d9c44da0,857.65,857.65,False,REP-888,22.52,19.67,True
b1e6ce9f-0b2a-468c-bd1a-a7866cd3ccc8,1306.51,1170.88,True,REP-542,2.53,18.66,False
8d3006bc-3866-42ef-97fd-2f8d8c1bb2c1,1472.74,1472.74,False,REP-754,23.68,11.94,True
2be7a907-e38d-4b51-b25d-998f14df3d92,1598.6,1598.6,False,REP-919,9.13,8.18,True
f451b21f-a537-4c43-9556-353354a6f982,4799.03,4799.03,False,REP-122,26.34,10.87,True
5486087d-eeb6-4e3c-a9a9-c2bf19f4038e,1672.74,1672.74,False,REP-737,9.29,21.33,False
ebf864b2-3840-40e3-8ae3-c9053433c6bb,337.13,337.13,False,REP-459,19.74,20.04,False
12bce5f7-8a5a-4ca4-8dff-750b736af9a5,1371.22,1371.22,False,REP-751,16.69,17.49,False
7a417c56-6511-4b4d-bca1-428fdf1f6ad0,1279.49,1279.49,False,REP-820,38.96,15.66,True
7c6ff657-af08-4925-b0b5-564ddf885b9a,2192.89,1585.42,True,REP-207,22.45,6.87,True
896634b7-31b5-4270-ae09-0046d0fab10f,1011.52,1011.52,False,REP-495,2.49,19.17,False
6bd365c9-bd6d-4f4c-9b72-dd18b0696c16,706.9,706.9,False,REP-078,38.54,10.68,True
141ea4c9-c61d-4510-adec-75be79331e13,2701.14,2701.14,False,REP-991,35.41,13.08,True
962deab7-2fad-4176-9324-e3ce08ff48a4,775.74,775.74,False,REP-150,9.73,26.64,False
b6939c5c-292e-4e7f-ab9b-00bb0c7e9c89,805.84,805.84,False,REP-541,28.57,26.87,True
439caa28-59ff-4e0b-9ddb-b8f61e07c2b0,2861.37,2861.37,False,REP-546,36.54,19.01,True
0369eb22-a971-4077-a350-b4c212875b41,1660.76,1660.76,False,REP-878,25.02,11.91,True
0b704cdc-0eca-4e59-8e2c-0f5d741370a2,3664.89,3664.89,False,REP-713,13.57,26.96,False
5c9c0053-963b-4d47-87e5-bac80de37e23,1369.89,1369.89,False,REP-607,38.72,15.98,True
3a74fd00-10f3-4732-8802-aba6f0dd15e4,276.15,276.15,False,REP-696,8.18,6.24,True
b4c28356-7684-46f9-90f5-a4b2275c2ef3,3955.4,3955.4,False,REP-961,25.55,24.17,True
df20420f-f8c4-4900-ae1b-fbe0db1217ae,5624.64,5624.64,False,REP-299,22.74,25.26,False
8c7401e0-9d0f-4afb-ac3e-e6ffdb2ab57e,5620.65,4120.3,True,REP-046,33.82,21.43,True
f81cf43d-d76e-44fa-ad07-97929606a809,2727.95,2727.95,False,REP-172,23.38,24.93,False
eeca1566-993d-44f4-bc56-f5ad35dad91b,3192.22,3192.22,False,REP-683,26.6,27.98,False
e26ad653-4bb2-4f73-ab2c-af4c6d9be835,2061.91,2061.91,False,REP-691,10.57,28.17,False
10a64090-cf73-457b-a555-78947196e502,827.45,827.45,False,REP-285,26.34,19.32,True
96b2d730-3747-4901-ba27-19d7b785c8b4,748.04,748.04,False,REP-277,10.16,18.67,False
6148e6f4-62d2-4a3d-9fef-1400091a2691,2804.06,2804.06,False,REP-091,12.87,12.87,False
82f52019-b520-4d93-a309-b1722796d4d1,821.19,821.19,False,REP-861,8.48,17.2,False
44e59ca0-925b-4639-aa39-040b8f8be9b5,1346.24,1346.24,False,REP-398,13.1,17.74,False
875e8172-bdaf-434f-9965-57caab21a558,4388.65,4388.65,False,REP-764,8.94,21.26,False
ca9ca619-35a3-441f-9392-13d6b8ca92f8,472.4,472.4,False,REP-858,0.9,5.29,False
3caf96c3-6d4d-4fec-bf1c-ad4cf6a540e6,356.81,356.81,False,REP-553,4.85,29.23,False
fa2183b0-e5ae-45e7-8975-ae427bf62096,2916.12,1916.51,True,REP-576,11.09,10.48,True
9c18de09-d3bd-4cce-a5c8-3df97066205c,1733.23,1733.23,False,REP-047,10.49,6.12,True
206756fa-137a-4b1f-90fc-8a3386a49089,1268.02,1268.02,False,REP-130,32.18,5.7,True
1c1f2e03-356b-4a93-9c57-07ac14a96ce1,1338.94,1338.94,False,REP-789,33.78,22.36,True
621a149e-89a6-419e-a747-d0cd120e655d,2507.74,2507.74,False,REP-879,39.75,13.86,True
533e3c39-f4b7-457e-90b5-ac603d3201ac,3419.93,2559.7,True,REP-152,0.43,10.51,False
15f77b73-91de-4411-ab11-03a40a32c355,1459.01,1459.01,False,REP-634,5.91,18.14,False
51dec33d-4d05-45dd-b798-f76e77b9cfb5,545.68,545.68,False,REP-452,6.74,18.56,False
62da5472-31e7-46e9-b715-1615069c0133,3552.53,3004.63,True,REP-688,14.56,14.25,True
3a245f91-785e-41ff-baf0-669345fb7c4b,746.16,746.16,False,REP-814,4.2,29.73,False
92000456-7e17-49b7-8c5d-4fabce386688,2157.62,2157.62,False,REP-823,35.57,15.05,True
c859b544-a104-4883-8ab4-2e7d27f6d74b,746.47,746.47,False,REP-379,32.17,23.55,True
6752593c-c86e-479e-9581-33cf79d5531c,1929.9,1929.9,False,REP-298,38.01,15.01,True
7ba04d44-104c-43f5-9d41-dc3d802a66d2,1174.46,1013.72,True,REP-059,32.45,16.17,True
683083a9-f7e8-4ea6-9fb1-b5179fff292c,2631.79,2631.79,False,REP-773,6.6,12.55,False
fa781892-dda4-40d7-9792-233922cdb21c,1683.31,1683.31,False,REP-214,16.31,29.64,False
a3d8a5c0-535b-42ae-af84-aea009770469,1903.32,1903.32,False,REP-088,38.85,24.08,True
1674275c-d3d3-4d5b-bb30-61426ff23498,270.23,270.23,False,REP-293,8.79,5.56,True
4ddfbe19-6a56-47fb-9c0e-0a9a67f8b56c,223.47,223.47,False,REP-604,35.38,27.65,True
e2a9fc19-5f9c-4784-bf8d-4af4d898ae94,2487.97,2487.97,False,REP-898,36.44,17.1,True
083ed8e0-ef21-4939-9ecf-0883bf416473,540.98,540.98,False,REP-945,22.35,15.78,True
f7578cd6-9650-403f-a7a5-d40198635118,2217.43,2217.43,False,REP-461,22.9,20.0,True
cfc6b163-bdbb-4041-a405-1cc2e5f5630e,3727.63,3175.55,True,REP-592,9.87,28.88,False
9d535545-060e-4b11-b49a-dcf950fc398c,1860.38,1860.38,False,REP-744,4.4,27.39,False
78ce6523-0f0f-4eb3-a24c-48ca1aeeb497,2372.56,1846.53,True,REP-459,39.28,9.69,True
06c97d87-c46b-4c4d-aa14-5742897bcae0,2734.9,2734.9,False,REP-688,35.18,16.17,True
f42181d2-d00f-4ad1-a021-6cb5c9b191d4,1086.44,790.26,True,REP-218,26.19,9.69,True
d8fb9711-77e5-426e-b0eb-0ee32e3581d0,3313.38,3313.38,False,REP-967,24.24,14.74,True
5de3b2c4-080d-4205-98da-cae1adf2f6ea,1012.52,1012.52,False,REP-500,20.99,17.94,True
eaf65f27-27b6-4484-b787-554018ccf15f,2463.01,2463.01,False,REP-977,37.5,11.13,True
938b6a59-b0f4-4d61-8c05-480689a82f5d,1688.32,1688.32,False,REP-872,31.27,9.23,True
c8831001-3ae0-41f6-bd4f-71037bdac2da,2781.93,2781.93,False,REP-153,17.88,14.8,True
8e292e12-2803-4388-b3eb-93297d55a248,770.26,770.26,False,REP-088,34.07,5.99,True
4209c8ca-7b91-4cfd-8136-2c0137d94adf,351.97,351.97,False,REP-911,2.56,12.58,False
a06f9914-c6ff-4596-9da2-dfb20f9ac37d,2596.56,2596.56,False,REP-384,36.43,6.46,True
2bdbe4fb-fd44-4938-a6d1-76d0e210425a,2110.52,2110.52,False,REP-665,7.06,5.86,True
c5a20973-3928-468b-adb9-4a8bfe50eb3a,193.02,193.02,False,REP-365,15.08,24.88,False
40b5a48c-5b82-4616-b0e6-3980bcfc03ce,4201.57,4201.57,False,REP-020,14.34,28.81,False
4dc5c5cd-ae95-4a1d-8fb4-13ed3fc6778e,2233.39,2233.39,False,REP-641,15.13,11.1,True
2e302d47-88c6-4799-9967-18ca95a7c4b6,1447.68,1447.68,False,REP-826,33.98,23.11,True
7a66207f-a825-4430-8aa2-d3add746aea3,2318.32,2318.32,False,REP-781,39.04,17.07,True
319fe3a7-5cd4-4aee-aeb2-ec356d3232e6,885.32,612.28,True,REP-159,12.53,22.88,False
3c471a40-88bf-4ee3-a70b-a6f138b6b026,2473.39,2473.39,False,REP-168,2.67,27.18,False
c69cf24c-1714-491f-bcee-dcecc3881dbf,587.33,587.33,False,REP-825,9.52,18.38,False
68101293-78db-4820-b1c8-c63a60b04081,3073.98,3073.98,False,REP-559,38.91,23.45,True
0b646cfe-ae60-4691-8cdc-44d4ca8b561d,2479.09,2479.09,False,REP-397,29.39,10.89,True
58af6185-22c5-452a-9051-6446f66b116a,4798.58,4798.58,False,REP-794,33.41,5.97,True
3f5303de-d818-4e24-b9cc-9b7d292dc175,1934.52,1407.41,True,REP-119,14.35,25.84,False
8084779c-5e27-4083-b5d4-5ecebef2cd1e,1180.16,1180.16,False,REP-430,18.89,8.06,True
